0.01
0.02
0.03
0.04
0.05
0.06
0.07
0.08
0.09
0.1
0.11
0.12
0.13
0.14
0.15
0.16
0.17
0.18
0.19
0.2
0.21
0.22
0.23
0.24
0.25
0.26
0.27
0.28
0.29
0.3
0.31
0.32
0.33
0.34
0.35
0.36
0.37
0.38
0.39
0.4
0.41
0.42
0.43
0.44
0.45
0.46
0.46473
0.46934
0.47386
0.47845
0.48301
0.48752
0.492
0.49644
0.50084
0.50521
0.50956
0.51387
0.51815
0.52241
0.52663
0.53084
0.53502
0.53917
0.5433
0.54742
0.55151
0.55558
0.55963
0.56366
0.56767
0.57167
0.57565
0.57962
0.58357
0.5875
0.59142
0.59533
0.59923
0.60311
0.60698
0.61084
0.61468
0.61852
0.62235
0.62617
0.62997
0.63377
0.63756
0.64135
0.64512
0.64889
0.65265
0.6564
0.66015
0.66389
0.66763
0.67136
0.67508
0.67881
0.68252
0.68623
0.68994
0.69365
0.69735
0.70105
0.70475
0.70844
0.71213
0.71582
0.71951
0.7232
0.72688
0.73057
0.73425
0.73794
0.74162
0.74531
0.74899
0.75268
0.75636
0.76005
0.76374
0.76743
0.77112
0.77481
0.7785
0.7822
0.78589
0.78959
0.7933
0.797
0.80071
0.80442
0.80814
0.81185
0.81558
0.8193
0.82303
0.82676
0.8305
0.83424
0.83799
0.84174
0.8455
0.84926
0.85303
0.8568
0.86057
0.86436
0.86815
0.87194
0.87574
0.87955
0.88336
0.88718
0.89101
0.89485
0.89869
0.90253
0.90639
0.91025
0.91412
0.918
0.92189
0.92578
0.92968
0.93359
0.93751
0.94144
0.94537
0.94932
0.95327
0.95723
0.9612
0.96518
0.96917
0.97317
0.97718
0.98119
0.98522
0.98926
0.9933
0.99736
1.0014
1.0055
1.0096
1.0137
1.0178
1.0219
1.026
1.0302
1.0343
1.0385
1.0426
1.0468
1.051
1.0552
1.0594
1.0636
1.0679
1.0721
1.0764
1.0806
1.0849
1.0892
1.0935
1.0978
1.1021
1.1065
1.1108
1.1152
1.1195
1.1239
1.1283
1.1327
1.1371
1.1416
1.146
1.1504
1.1549
1.1594
1.1639
1.1684
1.1729
1.1774
1.1819
1.1865
1.191
1.1956
1.2002
1.2047
1.2094
1.214
1.2186
1.2232
1.2279
1.2325
1.2372
1.2419
1.2466
1.2513
1.256
1.2607
1.2655
1.2702
1.275
1.2798
1.2845
1.2893
1.2942
1.299
1.3038
1.3086
1.3135
1.3184
1.3232
1.3281
1.333
1.3379
1.3428
1.3478
1.3527
1.3577
1.3626
1.3676
1.3726
1.3776
1.3826
1.3876
1.3926
1.3977
1.4027
1.4078
1.4128
1.4179
1.423
1.4281
1.4332
1.4383
1.4434
1.4486
1.4537
1.4589
1.464
1.4692
1.4744
1.4796
1.4848
1.49
1.4953
1.5005
1.5057
1.511
1.5163
1.5215
1.5268
1.5321
1.5374
1.5427
1.5481
1.5534
1.5588
1.5641
1.5695
1.5749
1.5802
1.5856
1.591
1.5965
1.6019
1.6073
1.6128
1.6182
1.6237
1.6292
1.6347
1.6402
1.6457
1.6512
1.6567
1.6623
1.6678
1.6734
1.679
1.6846
1.6902
1.6958
1.7014
